锦州银行,https://mob.jinzhoubank.com:7777/mbserver/fileDownload?file=uYMekFwPDjvsuKyyjxIC,,,,,
缤纷生活,https://mlife.jf365.boc.cn/mlife/mobilelife/html5/068/privacyPolicy/privacyPolicy.html,,,,,
鑫享惠,https://mkt.njcb.com.cn:8443/xhj/h5/#/AboutUs4,,,,,
天添富-股票交易炒股开户,https://m-jdsec.ztfsec.com/statics/rules/protocol.html?rs=ztysxy,,,,,
工银融e联,https://mims.icbc.com.cn/IMServiceServer/icbc/AgreementPage.html,,,,,
车旺惠保,https://middleman.hsbxjj.com/middleman/index.html#/private,,,,,
中国结算,https://mi.chinaclear.cn/privacyPolicy.html,,,,,
鄞州银行,https://mi.beeb.com.cn/mbank/PrivacyPolicyPersonal.html,,,,,
秦皇岛银行,https://mgbank.qhdbank.cn:9444/agreement/mobileAgree.html,,,,,
芒哩,https://mg01.kltb.com.cn/signature/private_agreement.html,,,,,
四川银行直销银行,https://mg.pzhccb.com:8089/app/page/mobile/privacyPolicyAgree.html,,,,,
华创e智通,https://mezt.rxhui.com/helps/ios-protocol,,,,,
付呗,https://merchanth5.51fubei.com/privacy/agreement,,,,,
买单吧商家,https://merchantapp.bankcomm.com/Right.html,,,,,
金燕e商,https://mer.hnnx.com/xieyi/zhucexieyi.html,,,,,
喵喵记账,https://meow-api.sxyj.net/app_privacy_policy.html,,,,,
沃钱包,https://media.cdn.unicompayment.com/media/301075/resource/yinsizhengce0907.html,,,,,
锦囊贷,https://mdsp.jccfc.com/diversion/t11/protocol?type=11,,,,,
财通证券,https://mdraw.ctsec.com/ctzq/mobile/other/app_pages/html/app_privacy_protocal.html,,,,,
江南农商行,https://mbl.jnbank.com.cn/agreement/privacy/privacyDetail.html,,,,,
江苏银行,https://mbank5.jsbchina.cn/mbank/page/02/14/01_tpl_perprotocol.html,,,,,
9厦门银行,https://mbank.xmbankonline.com:8881/webshare/cifFileSign/20200919020108876-97601ce4b19444618b1f8d6b13dbec25.html,,,,,
苏州银行,https://mbank.suzhoubank.com/perMBank/public/forward/PP000084.do,,,,,
上海华瑞银行,https://mbank.shrbank.com/ossprdcmp/agreement/20191127105349976162XY002-%E5%8D%8E%E7%91%9E%E9%93%B6%E8%A1%8C%E9%9A%90%E7%A7%81%E6%94%BF%E7%AD%96%EF%BC%88%E7%BB%88%E7%A8%BF%EF%BC%89.html,,,,,
邮储信用卡,https://mbank.psbc.com:9090/mcc/page/mine/newRegisters/privacyPolicy.html,,,,,
四川银行凉山分行,https://mbank.lszsh.com.cn:8803/login-protocol/index.html,,,,,
廊坊银行,https://mbank.lccb.com.cn/zc/yscl/264818.shtml,,,,,
湖州银行,https://mbank.hzccb.com:9875/privacy_agreement.html,,,,,
稠州村镇银行,https://mbank.czcb.com.cn:18080/mbank_share/czcb_register/townbank_privacy/index.html,,,,,
稠州银行,https://mbank.czcb.com.cn:18080/mbank_share/czcb_register/mbank_privacy/index.html,,,,,
成都农商银行,https://mbank.cdrcbank.com/cdrcbmbank4/handsome/upload/agreement/F_AQYSXY_4_0.pdf,,,,,
长赢掌中宝,https://mbank.cccb.cn/Ep2DirMob/zxyh/cyzzbProtocol.html,,,,,
北部湾银行,https://mbank.bankofbbg.com/bbgapp/mbank/page/client.html#page/PP18/PP1803/PP1803.html,,,,,
广东农信,https://mbank.96138.com.cn/newpmobile/gdrcu/index.html#/privacyAgreement,,,,,
蒙商银行,https://mb.bsb.com.cn/perbank/APP/pdfInfo/ystk.html,,,,,
招商银行,https://market.cmbchina.com/MPage/online/190717190011375/privacy.htm,,,,,
快客金服,https://manage.quickfs.com.cn/foxphone/privacyPolicy.html,,,,,
徽行信用卡,https://malls.hsbank.com.cn/CMBANK/6440/dist/#/privacyPolicyNew,,,,,
360你财富,https://m2.nicaifu.com/mncf/#/personal/privacy,,,,,
桔子理财,https://m2.juzilicai.com/register/privacy,,,,,
民生银行,https://m1.cmbc.com.cn/CMBC_MBServer/new/app/mobile-bank-h5/common-agreement/home?agreeId=1350&title=%E9%9A%90%E7%A7%81%E6%94%BF%E7%AD%96,,,,,
招集令-贷款分期,https://m.zhaojiling.com/h5/user/contract/viewPublicTemplate/privacyAgreement,,,,,
涨乐财富通,https://m.zhangle.com/views/app_agreement/index.html,,,,,
盈立智投,https://m.yxzq.com/webapp/market/generator.html?key=AGR007,,,,,
银盛通,https://m.ysepay.com/yspay-web/pages/privacyRules/index.html,,,,,
银盛收银台,https://m.ysepay.com/yspay-web/pages/privacyRules/checkstand.html,,,,,
壹手黄金,https://m.yishouhuangjin.com/html/app/consultation/userProtect.html,,,,,
新一站保险,https://m.xyz.cn/special/2018s/yinsizhengce-index.html?type=app,,,,,
薛掌柜,https://m.xuezhanggui.com/zlPrivacyProtect,,,,,
鑫圣金业,https://m.xs9999.com.hk/about/privacy_policy.html,,,,,
信用飞,https://m.xinyongfei.cn/about/privacy-agreement,,,,,
向前金服,https://m.xiangqianjinfu.com/appstatic/index.html#/privacyPolicy?hideHeader=1,,,,,
迅动股票,https://m.xdstock.com/mobile/appPrivacyPolicySCR.do ,,,,,
西安银行,https://m.xacbank.com/XAWBank/static/21/2101100.html,,,,,
新丝路Bank,https://m.xacbank.com/XAWBank/static/21/2101100.html,,,,,
万联e万通,https://m.wlzq.cn/s/aboutus/privacyagreement,,,,,
万家基金,https://m.wjasset.com/weixin-fund/xieyi/privacy-protocol.html,,,,,
随身行,https://m.wenhua.com.cn/help/privacy.html,,,,,
蓝海银行,https://m.wegobank.cn/static/PopPrivacyNew.html,,,,,
闪银-贷款借钱,https://m.wecash.net/wep/protocol/privacyAgreement.html ,,,,,
第一财经VIP,https://m.vip.yicai.com/vip-privacy-policy,,,,,
e证通,https://m.uap.sse.com.cn/app/ezt/page/privacyprotocol,,,,,
信美相互,https://m.trustlife.com/#/clauseNew/807,,,,,
鼎信汇金,https://m.tl50.com/help/tt/priavte.html,,,,,
泰康在线,https://m.tk.cn/app/h5js/serviceAgreement/index2.html,,,,,
账王记账,https://m.tiger.cash360.cn/policy.html,,,,,
天下信用-查个人数据报告,https://m.tianxiaxinyong.com/cooperation/common/term.html?id=1647,,,,,
鹏元征信,https://m.tianxiaxinyong.com/cooperation/common/term.html?id=16247,,,,,
天府手机银行,https://m.tf.cn/resource/ws/resource/salesagreement/privacyPolicy.html,,,,,
平安证券-股票炒股开户,https://m.stock.pingan.com/huodong/paxsfl/rulerxy.html,,,,,
平安证券开户,https://m.stock.pingan.com/huodong/paxsfl/rulerxy.html,,,,,
石化金融,https://m.sinopecpay.com/common/#/agreement/register,,,,,
尚诚消费金融,https://m.sccfc.cn/app/#/privacyAgreement,,,,,
融360,https://m.rong360.com/static/main/protocal/user_info_protect_protocol.html,,,,,
公募排排网,https://m.ppwfund.com/protocol/privacy,,,,,
PPmoney出借,https://m.ppmoney.com/pokeball/ppmoney/h5-privacyPolicy/#/,,,,,
人保寿险管家,https://m.picclife.cn/Life-H5/html/clause/userPrivacyPolicy.html,,,,,
平安消费金融,https://m.pacfc.com/wcm/m/online/privacy_agreement.html,,,,,
经传股事汇,https://m.n8n8.cn/gsh/privacy,,,,,
马达加斯加在线,https://m.mgm-online.com/announce,,,,,
正心谷资本,https://m.loyalvalleycapital.com/cms/protocol/privacyService,,,,,
得仕钱包,https://m.lishili.com.cn/daysmapp/upload/upload/protocol/privacyProtection.html,,,,,
九州期货,https://m.jzfutures.com/companyfile/79.html,,,,,
金荣中国-贵金属,https://m.jrjr.com/down/privacystatement.html,,,,,
众禄基金,https://m.jjmmw.com/agreement/privacy,,,,,
鲸钱包,https://m.jingqb.com/getProductContract.html?protocolType=JINGQB05,,,,,
有道财富--投资理财,https://m.jiayin95.com/agreement/register/privacy.html,,,,,
天风证券,https://m.jdsec.tfzq.com/statics/rules/protocol.html?rs=tfysxy,,,,,
财可夫斯基,https://m.ifastps.com.cn/referral/pdf?title=%E9%9A%90%E7%A7%81%E6%94%BF%E7%AD%96&referral=CKF,,,,,
微诺亚,https://m.ifaclub.com/new/static-page/index.html?configKey=policy&title=隐私政策,,,,,
读秒钱包,https://m.idumiao.com/loanV2/protocol/privacy/new,,,,,
工银e生活,https://m.icbc.com.cn/ICBC/%D0%C5%D3%C3%BF%A8/e%C9%FA%BB%EE/agreement_elife.htm,,,,,
钱盒商户通,https://m.iboxpay.com/assets/generate/1539681620515.html,,,,,
慧择保险网,https://m.huize.com/about/hzyszcsm.html,,,,,
分期有钱花,https://m.huahuaqb.com/privacy.html,,,,,
借有钱-贷款借钱分期,https://m.huahuaqb.com/privacy.html,,,,,
包借钱-贷款借钱分期,https://m.huahuaqb.com/privacy.html,,,,,
洪泰财富,https://m.hongtaiwealth.com/htcf/privacyProtection,,,,,
合众国金,https://m.hezhongguojin.com/agreement/privacy1.0.html?_v=1192,,,,,
康乃星,https://m.healthstarknx.com/hestar-vue/regrule,,,,,
嘉实财富,https://m.harvestwm.cn/privacypolicy,,,,,
国泰基金,https://m.gtfund.com/vue/index.html#/article/detail/2071,,,,,
金赢在线,https://m.gold-v.com/protocol/secret,,,,,
金盛贵金属-黄金白银期货交易,https://m.golday9999.com/Mobile/Mlp/app_contract.html,,,,,
付嘛商户版,https://m.fm.hanchenjituan.com/h5/html/user/privacy-policy/,,,,,
喜鹊快贷,https://m.fengjr.com/cn/flow/cms/magpie/201906-easy-620sm,,,,,
信基金,https://m.fengfd.com/cn/flow/cms/202011-easy-0zuao?preview=1,,,,,
多生活,https://m.duocaitou.com/privacy?source=h5,,,,,
股票炒股掌证宝-基金理财投资,https://m.dgzq.com.cn/appserver/pages/zixun#/article?newsId=X2367007636,,,,,
东方红,https://m.dfham.com/dlmiddleware/resources/appfile/privacypolicy/index.html,,,,,
叨叨记账,https://m.daodaojizhang.com/article/webshow/103,,,,,
基金e站,https://m.cifm.com/src/protocol/privacypolicy.html,,,,,
华夏基金管家,https://m.chinaamc.com/protocol/privacy.html,,,,,
华夏活期通,https://m.chinaamc.com/protocol/privacy.html,,,,,
博时基金,https://m.bosera.com/app_H5_SYX/prodAssets/protocol/privacyProtection.html,,,,,
伯乐创投,https://m.bolect.net/home/yinsi.html,,,,,
惠域U卡,https://m.beneucard.com/ucard-app/doc.html?applyNo=%22%22#/doclist/regist,,,,,
牛仔网,https://m.9666.cn/user/setting/secrecy/protocol/view,,,,,
神奇保,https://m.58insure.com/agentapp/product/protocol?protocolid=Privacy_Policy,,,,,
安心投,https://m.51anxintou.com/static/privacyAgreement.html,,,,,
24K在线,https://m.24konline.cn/page/agreement/Privacy_policy.html,,,,,
天天基金,https://m.1234567.com.cn/index.html?page=rule,,,,,
易借速贷,https://lth5.ldxinyong.com/unicom/app/protocol/private,,,,,
龙头股实战版,https://ltgwww.integrity.com.cn/public/privacy-protocol.html,,,,,
招贷,https://lpxwweb.paas.cmbchina.com/lpxwmob/#/privacyPage,,,,,
拍拍贷借款,https://loanweb.ppdai.com/web/help/privacyPolicy.html,,,,,
东方贷,https://loans.eastmoney.com/h5/v1.1.0/credit/protocolPrivacy,,,,,
百兴贷,https://loan-cooperate.aibank.com/xiaowei-h5/index.html#/other/protocol?displayProtocol=PrivacyPolicy,,,,,
pay伴,https://loan-cooperate.aibank.com/payban-h5/index.html#/Protocol?displayProtocol=PrivacyPolicy,,,,,
微博钱包-分期信用贷款借钱平台,https://loan.sinaquyong.com/staticPage/showAgreement?articleId=575363619295617024&needLogin=false&status=publish,,,,,
趣用,https://loan.sinaquyong.com/staticPage/showAgreement?articleId=437006346803240960&needLogin=false&status=publish,,,,,
浪小花,https://loan.sinaquyong.com/staticPage/registerAgreement/privacyLxh,,,,,
人人贷借款,https://loan.renrendai.com/static/public/privacy_protocol.html,,,,,
随借,https://lns-wap.vbillbank.com/disting/#/user_privacy_page,,,,,
溜溜支付,https://liuliu.fuxinbank.com/privacy.html,,,,,
阜新银行,https://liuliu.fuxinbank.com/fxbankprivacy.html,,,,,
来分期,https://lfq2.qufenqi.com/act/page/activity/11497,,,,,
弘历锦囊,https://lfjf.rzfwq.com/jtzy/Product/AndroidProgram/hlchart/sm.html,,,,,
微钱贷,https://leopard.haiermoney.com/index.html/#/aqys,,,,,
乐运保,https://le.hxxdib.com/privacy.html,,,,,
乐东惠丰村镇银行,https://ldhfebank.cibfintech.com/persbank/entry/privacyPolicy/privacyPolicy,,,,,
小店邦,https://lattestatic.lattebank.com/directsale/privacyProtection.html,,,,,
金山金融,https://ks-jinrong-img.ks3-cn-beijing.ksyun.com/activity-online/ks_loan_web/loanPrivacy.pdf,,,,,
空手到,https://ksdapp.ksdao.com/loan/ksdao/skip/privacyPolicyAgmtPub,,,,,
极风,https://ks3-cn-shanghai.ksyun.com/jfg/commons/protocol/%E9%9A%90%E7%A7%81%E5%8D%8F%E8%AE%AE.html,,,,,
中信证券资管,https://kong.citics.com/citics/download/H5/user/html/ziguanyinsibaohu.html,,,,,
中信证券,https://kong.citics.com/citics/download/H5/user/html/sign.html,,,,,
垦利乐安村镇银行,https://kllaebank.cibfintech.com/persbank/entry/privacyPolicy/privacyPolicy,,,,,
南京证券特惠开户,https://kh.njzq.cn/upload/read.html,,,,,
海通证券开户,https://kh.htsec.com/html/cbgs2-ystpx.html,,,,,
信达证券股票开户-炒股理财平台,https://kh.cindasc.com:9096/servlet/json?category_no=ysxy&funcNo=501558&op_source=3&flow_type=twvideo&ip=&mac=,,,,,
信达天下,https://kh.cindasc.com:9096/m/agreement/viewAgreement.html,,,,,
中邮保险,https://kh.chinapost-life.com/#/common/registrationProtocol,,,,,
润家保,https://kbc-prod.dtinsure.com/ucs/readme?&type=4&tenantId=T0003&pageFrom=app,,,,,
开薪花,https://kaixinhua.hyjk.top/api/cfs/yinsi.html,,,,,
你我贷借款,https://ka.niwodai.com/loans-mobile/event.do?method=tg&a=5820160000043194,,,,,
可萌记账-理财账本,https://k1-cdn.kemengjizhang.com/kemeng/mall/act/privacypolicy/index.html,,,,,
优财期,https://jsapp.hnjxqh.com/jsapp/jx_privacyprotoco/index.html?serverId=200,,,,,
淘股吧,https://js.taoguba.com.cn/weex/assets/ysxy.html,,,,,
金融科技服务平台,https://jrkj.tjifa.net/web/privacy.html,,,,,
8永辉金融,https://jrcdn.yonghui.cn/yhjr/publish/contract2_0_0.html,,,,,
新浪金融,https://jr.sina.cn/public/sina_finance/agreement/privacy.html,,,,,
小米贷款-分期贷款,https://jr.mi.com/uc/s/app_setting/agreements/privacy_star_v3.0.html,,,,,
小米随星借-小米官方借款,https://jr.mi.com/uc/s/app_setting/agreements/privacy_star_v3.0.html,,,,,
天星金融（原小米金融）,https://jr.mi.com/uc/s/app_setting/agreements/privacy_mifi_v3.0.html,,,,,
携程金融,https://jr.ctrip.com/m/plat/page/agreement?type=static&cs=finance&productNo=FINAPP&protocolName=PRIVACYPOLICY&tppCode=FINANCEAPP,,,,,
携程借款,https://jr.ctrip.com/m/plat/page/agreement?type=static&cs=finance&productNo=FINAPP&protocolName=LOANPRIVACYPOLICY&tppCode=LOAN_APP,,,,,
金运微收,https://jkstatic.jytpay.com/privacy,,,,,
金运伙伴,https://jkstatic.jytpay.com/partnerPrivacy,,,,,
江口长征村镇银行,https://jkczebank.cibfintech.com/persbank/entry/privacyPolicy/privacyPolicy,,,,,
集金号-贵金属现货黄金白银,https://jjhtd.jijinhao.cn/mobile/privacy.html,,,,,
金运宝,https://jin.jytpay.com/jyt-atb-app/IntentPayAgreement.html,,,,,
捷算通,https://jiesuantong.oss-cn-shenzhen.aliyuncs.com/product/html/privacy-policy.html,,,,,
国美易卡,https://jie.gomemyf.com/jie-h5/html/agreement/gm-flsm-ys.html,,,,,
国美金融,https://jie.gomemyf.com/jie-h5/html/agreement/gm-flsm-ys.html,,,,,
我来数科,https://japi.wolaidai.com/agreement/api/v1/getCreditReport?type=privacy_policy,,,,,
58好借,https://j1.58cdn.com.cn/jinrong/protocol/58haojie_privacy_policy_20200623_v1.html,,,,,
i简记 - 简约记账新选择,https://iviki.site/#/policy,,,,,
客银宝,https://itf-h5.kjczyh.com/protocol/privacyPolicy,,,,,
壹隆环球,https://isec.cmbi.com/privacy.html,,,,,
财华财经pro,https://intro.finet.com.cn/intro/CN/policy/service_policy_v0.html,,,,,
广发保险经纪,https://insur.qjbxtech.com/pdf-website/index.html?file=https://fs.sylapp.cn/js/qjbxyszc.pdf&title=%E9%9A%90%E7%A7%81%E6%94%BF%E7%AD%96,,,,,
华泰证券行知,https://inst.htsc.com/privacy?v=domestic,,,,,
顶利,https://insapp-uat.fullertontech.cn/contract?agreementType=PLATFORM_USER_REGISTER&productCode=VIRTUAL_CREDIT_CARD,,,,,
iNoah,https://inoah-static.ifaclub.com/privacyPolicy.html,,,,,
淘金量化智投,https://inline.ai2stock.com/privacy-agreement.html,,,,,
付临门,https://infosys.yjpal.com:10084/app/policy/privacyPolicy.html,,,,,
付临门云商宝,https://infosys.yjpal.com:10084/app/policy/privacyPolicy.html,,,,,
恒易贷,https://img.hengchang6.com/agreement/privacyPolicywz.html,,,,,
德邦证券,https://images.cinvestors.com.cn/images/tebon_trade_app/page/privacy/privacy_agreement.html,,,,,
产业银行,https://iib.csxbank.com:18083/pcweb/#/copyrightInfo,,,,,
平安企业宝,https://icore-aaas.pingan.com.cn/h5/#/privacyPolicy,,,,,
大连银行,https://ibank.bankofdl.com/clients/useruploads/iap/newversion/file/PrivacyPolicy.html,,,,,
易桌面账本,https://i.yizhuomian.com/secret.html,,,,,
e百福,https://i.jxnxs.com/h5/user/privateProtocal?channel=2,,,,,
网易支付,https://i.epay.126.net/a/ebj/h5/epay-private/privacyPage.html,,,,,
长安e保,https://i.caej.com.cn/#/aboutContent?type=shengming,,,,,
同花顺港美通,https://i.10jqka.com.cn/mobilecenter_gmg/privacyPolicy.html,,,,,
华安证券,https://hyip.hazq.com:19443/xy//NewsProtocol?listType=11116,,,,,
诊股宝,https://hybrid.gelonghui.com/stock-check/agreement/privacypolicy,,,,,
慧记录,https://huijilu.com.cn/app/app_user_yinsi.asp,,,,,
华泰期货开户交易软件,https://htqhapp.htfc.com/m/fts/views/discover/infoDetail.html?shareType=1&article_id=80122848&type=disclaimer,,,,,
期赢天下,https://htqhapp.htfc.com/m/fts/views/discover/infoDetail.html?shareType=1&article_id=80113879&type=news,,,,,
慧盈股票,https://htb-file.hts-stock.com/protocol/privacy-protocol.html,,,,,
华融消费金融,https://hrweixin.hrcfc.com/hrwx/web/privacy,,,,,
小金,https://hot.xiaojinlicai.com/xjlc-page/protocol.html?type=home,,,,,
好福利,https://home.pingan.com.cn/m/insurance_release/html/privacyPolicy/index.html,,,,,
东方赢家,https://hlwrescdn1.dfzq.com.cn/dfzqResourcesFolder/articleFolder/b99284cc-5081-4028-8b6c-ce388e40c1f2.html,,,,,
东方环球财富,https://hlwrescdn1.dfzq.com.cn/dfzqResourcesFolder/articleFolder/6bd57943-3da4-4bd4-9488-5e95bd61563d.html,,,,,
融付通Pro,https://hkpay.hkrt.cn/static/agreement/merchant/privacy.htm,,,,,
融益付pro,https://hkpay.hkrt.cn/static/agreement/merchant/privacy.htm,,,,,
新闪付PLUS,https://hkpay.hkrt.cn/static/agreement/merchant/privacy.htm,,,,,
航旅分期,https://hkbt.jbhloan.com/cashLoan/personalSettings/cashLonpolicy.html,,,,,
优+理财,https://hjkh.huajinsc.cn:8091/protocol.html,,,,,
海沃科,https://hiwac.com/privacy-policy-zh,,,,,
持股帮,https://hgk.wlstock.com/Html/PrivacyPolicy.html,,,,,
普惠通,https://help.phjrt.com/privacy-policy.html,,,,,
多少记账,https://help.duoshao.net/article/o2y9vxdqcd,,,,,
多少资产,https://help.duoshao.net/article/k8zoxnkdagx,,,,,
广发证券开户-炒股票基金,https://hd.gf.com.cn/gfmobile/open/privacy.html,,,,,
广发证券易淘金-炒股股票开户,https://hd.gf.com.cn/gfmobile/notice/privacy.html,,,,,
易淘金国际,https://hd.gf.com.cn/gfhkstore/privacy/index.html,,,,,
西瓜智选股,https://hd.369wan.com/special/xigua/xieyi/privacyStatement.html,,,,,
乐享借-低息借钱贷款好平台,https://h5stc.oss-cn-shanghai.aliyuncs.com/protocol/register/yinsi_lejie.html,,,,,
青岛农商银行直销银行,https://h5dbank.qrcb.com.cn:7005/agreeload/privacy_app.html,,,,,
滨海国金所,https://h5-cdn.bhfae.com/common/app/register/privacyPolicy.html?bhfae_titleText=隐私政策,,,,,
壹佳保,https://h5.zjic.com.cn/app/secret.html,,,,,
中关村银行,https://h5.zgcbank.com/privacyAgreement/privacyAgreement.html,,,,,we
铂银贷,https://h5.youxinwallet.com/youxinStatic/protocol/android/yszcmjb.html,,,,,
新信钱包,https://h5.youxinwallet.com/youxinStatic/protocol/android/yszcmjb.html,,,,,
趣闪借,https://h5.youxinwallet.com/youxinStatic/consultativeManagement/qsj/qsj_ysxy.html,,,,,
好易借,https://h5.youxinwallet.com/youxinStatic/consultativeManagement/hyj/hyj_yszc.html ,,,,,
优咨借款花,https://h5.youxinwallet.com/youxinStatic/consultativeManagement/cdyx_yszc.html,,,,,
有信钱包,https://h5.youxinwallet.com/youxinStatic/consultativeManagement/byd_yszc.html,,,,,
省点钱包,https://h5.youkawallet.com/youxinStatic/consultativeManagement/sdqb/yszc.html,,,,,
天弘基金,https://h5.tianhongjijin.com.cn/mail/app/client2019/protocal_privacy/index.html?pid=000000b39n5f4z9q,,,,,
九方智投擒龙版,https://h5.techgp.cn/rjhy/hxg-app-h5/static/privacy-policy.html,,,,,
九方智投旗舰版,https://h5.techgp.cn/rjhy/htz-app-h5/static/privacy-policy.html?external=true,,,,,
芝麻智选股,https://h5.stockhn.com/agreement/zmzx/privacy.html,,,,,
普咚花,https://h5.shanying-inc.com/eros-smartlink/universalPage/protocol/?type=private&from=com.pdh.android,,,,,
确幸股票,https://h5.qxshares.com/#/agreement/privacyAgreement,,,,,
签个条-比纸质借条更好用,https://h5.qiangetiao.com/secret.html,,,,,
牛股王股票,https://h5.niuguwang.com/agreement/ngw/privacy.html,,,,,
时光智投,https://h5.niuguwang.com/agreement/fund-wealth/index.html,,,,,
民生助粒,https://h5.msyidai.com/h5/app/version4/private/mszlUserPrivete.html,,,,,
1京东金融,https://h5.m.jd.com/dev/r6GfckUwQej2Y4JK3nn1whkLv2k/index.html,,,,,
搜狗借钱,https://h5.loan.sogou.com/api/template/secret,,,,,
乐刷乐榕付,https://h5.leshuazf.com/lepos/help/provacyAgreementlrb.html ,,,,,
乐刷商务版,https://h5.leshuazf.com/lepos/help/provacyAgreementLepos.html,,,,,
乐宜付,https://h5.leshuazf.com/lepos/help/provacyAgreementHpay.html,,,,,
利弗莫尔证券,https://h5.jesselivermore.com/agreement/privacy_policy.html,,,,,
晋享钱包-信用贷款分期借钱平台,https://h5.jcfc.cn/private,,,,,
股票牛,https://h5.huanyingzq.com/multipage/privacy-agreement/index.html?packtype=600,,,,,
全掌柜,https://h5.haierbx.net/static/pdf/secret.pdf,,,,,
小橙信,https://h5.chuangyingtech.com/mobile-web/#/agreement/privacyagreement,,,,,
恒天基金,https://h5.chtfund.com/allServerResources/model/views/pdfModel.html?type=policy,,,,,
摇钱树理财,https://h5.chinalions.com/share/fx/jieshao/privacy_hlzq.html,,,,,
摇钱树,https://h5.chinalions.com/share/fx/jieshao/privacy_hlzq.html,,,,,
华林财富,https://h5.chinalions.com/share/fx/jieshao/privacy.html,,,,,
趣记账-记账本,https://h5.8fenyi.cn/privacy/index-cn.html?appId=1335402230817714178,,,,,
简单记账-记账本,https://h5.8fenyi.cn/privacy/index-cn.html?appId=1331464959932428289,,,,,
快记账-理财,https://h5.8fenyi.cn/privacy/index-cn.html?appId=1293444290498166786,,,,,
海鸥财经,https://h5.369wan.com/agreement/privacyStatement.html,,,,,
朝阳世纪,https://gw.csco.com.cn/sjzq/public/infoDetail.html?infoId=1847389,,,,,
一羽记账,https://guide.yiyujizhang.cn/privacy/privacypolicy,,,,,
股市方圆,https://gsfy.showcai.com.cn:8081/secert/,,,,,
光速宝,https://gsbqz.cardinfo.com.cn/h5/protocol/register,,,,,
美付宝,https://gpayuser-web.gomepay.com/h5/agreement/index.html,,,,,
恒丰银行,https://goldmaster.egfbank.cn:80/hfbank/hf/ys/index.html,,,,,
票查查,https://gitee.com/dmool/dashboard/wikis/dmool/pccyszc/preview?doc_id=1183910,,,,,
金榕树旗舰版,https://gets.gxgold.com.cn:29443/GetsH5/#/loginPrivacyProtocol,,,,,
金榕树旗舰版,https://gets.gxgold.com.cn:29443/GetsH5/#/loginPrivacyProtocol,,,,,
天风高财生&mdash;股票炒股,https://gcsupdate.tfzq.com/html/TFZX/6/4121.html,,,,,
天风股票开户,https://gcsupdate.tfzq.com/gcs/business/dlkh/econtract/econtract.html,,,,,
股扒扒,https://gbb.cffs927.com/headline_api/aspx/Privacy.html,,,,,
广银信用卡,https://games-1252561186.cos.ap-guangzhou.myqcloud.com/app_policy/policy.html,,,,,
中欧财富,https://galaxy.qiangungun.com/galaxy/share/privacyPolicy/android/main.html,,,,,
华彩人生,https://fw.hx168.com.cn/zhapp/appWeb/api/static/yinsixieyi.html,,,,,
汇通启富-山西证券,https://futurestucb.hsmdb.com/action/index.html,,,,,
国泰君安期货经典版-期货开户,https://futurestucb.hsmdb.com/action/index.html,,,,,
国泰君安掌上期货,https://futurestucb.hsmdb.com/action/index.html,,,,,
君弘期货开户,https://futurestucb.hsmdb.com/action/index.html,,,,,
三立期货,https://futurestucb.hsmdb.com/action/index.html,,,,,
宁证期货掌赢,https://futurestucb.hsmdb.com/action/index.html,,,,,
大智慧基金,https://fund.wg.com.cn/fundapp-websit/yszc.html?DZHSPECIAL=1,,,,,
挖财基米,https://fund.wacai.com/ikebana/contract/1481692437B840B014ABC4906AE4111D,,,,,
同花顺爱基金-基金理财,https://fund.10jqka.com.cn/public/help/FS-14233.html,,,,,
丰收互联,https://fshl.zj96596.com/mfs/page/personalInfo/privacyAgree/privacyAgree.html,,,,,
爱选股,https://fs.sylapp.cn/js/privacyProtocol0519.pdf,,,,,
稠银直销,https://fr.czcb.com.cn:18080/h5_share/#/conceat,,,,,
亿联银行,https://fm.yillionbank.com/images/privacy/1.0.2_202008280934028_BankPrivacyPolicy.html,,,,,
DCE财讯通,https://fipinfo.dfitc.com.cn/privacy,,,,,
长城炼金术,https://fintechapp.cgws.com/h5/policy-page/html/privacy-policy.html,,,,,
识贝比,https://finsuit.bicai365.com/finsuit/finsuitPhone/pmpLoginPrvt?af=BC&pt=1,,,,,
微花贷款-闪电借款分期,https://finder.lhhd.ltd/privacy-protocol,,,,,
小额借钱花-芝麻分期,https://finder.lhhd.ltd/privacy-protocol,,,,,
云企贷,https://fin.yn.gov.cn/static/privacyProtocol/privacyProtocol.html,,,,,
市值风云,https://file.wogoo.com/app/agreement/privacy.html,,,,,
锁客链门店版,https://file.suokelian.com/agreement/sklyinsi.html,,,,,
女生记账,https://file.koudaionline.com/missu_privacy.htm,,,,,
衣食贷,https://file.dingrongxd.com/file/static-html/privacyProtocol.html,,,,,
英大长安,https://file.caej.com.cn/file_store/user/law.html,,,,,
欢太金融,https://fast-wallet.finzfin.com/file/wallet/20200930/dc0cc7f8-a79f-4f3b-8acc-3a28705a9d7d.html,,,,,
时光分期,https://fastcms.yuanzidai.com/article/yzd_appstore_privacypolicy,,,,,
平安基金,https://fashionlicai.pingan.com.cn/container/common/agreement.html?type=F,,,,,
极简汇率,https://explorer.tratao.com/page/ac7e385dba804dd79bb154f38ef87de5,,,,,
极简速汇,https://explorer.tratao.com/page/4924f079eac34298b8b53a10278e8d3e,,,,,
山东国信,https://etrustapp.sitic.com.cn/weixin-trust/upload/page/UserAgreement.html,,,,,
国投瑞银,https://etrade.ubssdic.com/images3/agreement.html,,,,,
